name,lat,lon
Dr leticia guillermo,12.923734,123.6750141
GSAC GENERAL HOSPITAL INC,12.9795701,124.0158539
Dr Juliebeth Pascua,13.2941567,123.7946793
San Jacinto Rural Health Unit,12.5695948,123.7334172
Magallanes Medicare Hospital,12.82132,123.840373
Bulan Medicare Hospital,12.6643107,123.8881432
Matnog Medicare Hospital,12.59083,124.0804485
Barangay Roosevelt Health Station,12.5664984,123.6953092
Barangay Sta. Rosa Health Station,12.5718484,123.7029391
MedXpert Laboratory & Diagnostic Center,12.5704402,123.7217393
Dr Francisco Way-O R Gillego,12.6616933,123.8748223
Irosin general hospital,12.6998569,124.0263862
Dr Nicanor Gante/ Dr Precy Gante,12.7033351,124.0373649
Dr Ma.Nerissa Tagum,12.7043606,124.0346721
Belarmino Hospital,12.1930854,123.8582351
Mobo Health Center,12.3363136,123.6590733
Dr Virgenia  Noynay/Fcia Divisoria,11.9304631,123.7685572
Bantayan Birthing Home,11.1664594,123.7195515
Unnamed Facility,11.2127161,123.9774335
Dublin Medical and Maternity Clinic,11.2510995,123.9997203
Dr primo garcia  Tecarro,11.162967,123.7203875
Bogo Clinical Laboratory,11.0506722,124.0040393
North Cebu Surgical Clinic,11.0506506,124.0042908
LH Prime Medical Clinic,10.3385699,123.9277883
Babag Health Center,10.286527,123.944808
Visayas Community Medical Center,10.3063546,123.8950452
Chong Hua Medical Mall,10.3099489,123.8892616
Consolacion Community Doctors Inc. CCDI,10.3778511,123.9632473
Our Lady of the Rule Maternity and General Hospital,10.3105683,123.954159
Feminine Fertility Center,10.3103052,123.8909237
Mambaling Health Center,10.2921362,123.87649
"Clinic Dr. Rodolfo T. Saavedra, M.D.",10.2632973,123.8412167
Cebu Skin Clinic,10.3090599,123.907792
Metro Cebu Kidney Dialysis Center,10.3175148,123.8851477
Fortune Care Clinic,10.2989044,123.8972113
Dr. Jojo Cortes Clinic,10.3300298,123.9436116
Marie Stopes,10.3316948,123.9455445
Bulacao Health Center,10.2748354,123.8517666
Alaska Mambaling Barangay Health Center,10.2895124,123.8818025
Pardo Clinic,10.2792119,123.8556026
HearthHub Clinic,10.3265209,123.9333307
Camp Lapu-Lapu Army Station Hospital,10.3374922,123.9033159
LH Prime medical clinic,10.2926017,123.9662013
Community clinic,10.329083,123.9315776
Kauswagan Community Clinic and Social Center,10.4090205,123.9307507
Barangay Luz Health Center,10.3236716,123.9062045
Liloan Doctors Outpatient Clinic,10.4076483,123.9981566
Babag Health Center,10.2802455,123.9454867
Chiropractic Clinic,10.3181901,123.9051556
Kaiser Mecial Clinic,10.2804974,123.8807426
The One Family Clinic & Laboratory,10.3150927,123.8843725
Unnamed Facility,10.2585217,123.9484176
Dr. Alicia Yuipco- Delfin Clinic,10.2854585,123.8714657
Health Center,10.3697467,123.9182955
Cebu Dog and Cat,10.2964483,123.8852785
Unnamed Facility,10.3255992,123.8803815
Mental hospital,10.3238134,123.9271891
Serenety Wellness Clinic (Healthcare Center),10.2603372,123.8405344
Lapu-Lapu City Social Hygiene Clinic,10.3162743,123.9647618
Cebu City Social Hygiene Clinic,10.3081492,123.9089799
"Cebu Sagrada Corazon Health Services, Inc.",10.2945321,123.9030522
Nuclear Medicine - Perpetual Soccur Hospital,10.3148458,123.9005112
Cebu Urologic Institute - Perpetual Succour Hospital,10.3148173,123.9005891
Danao City Social Hygiene Clinic,10.5196202,124.0272676
Bayanihan Cebu Field Center - SHS,10.3100161,123.9047573
Bayanihan Cebu Field Center - IEC,10.3211522,123.9089775
Glory Reborn Birthing Center,10.287983,123.8703078
St Peter - Paul Medical Clinic,10.297792,123.9025495
Minglanilla District Hospital,10.2490162,123.8041193
Ace Medical Center,10.2870509,123.8630907
Maayo Medical Clinic,10.3384367,123.9542809
Supercare Cebu,10.3166661,123.8883113
Supercare Cebu,10.3166507,123.888146
Dentist,10.3278629,123.9290453
Tapang Medical Clinic,10.3030502,123.9470043
OMDC medical  diagnostic clinic,10.2962618,123.9652602
Lex pharmacy / dr efren dico,10.3970947,123.9792298
Dr grace gavino,10.3183055,123.9956935
Dr Adrian Godornes,10.2713651,123.9459514
Dr mardy / magiikay,10.3386685,123.9436624
Coremed,10.2641776,123.9465648
Dr  Rowena Tongco,10.25316,123.9502613
Dr Darwin pitogo,10.3532713,123.9508313
Dr Deniberh Joy Perez,10.2594974,123.9481341
Dr Raymund Godinez DMD,10.4932004,123.7135581
Women’s and Children’s Community Hospital,10.3414165,123.9292989
Unnamed Facility,10.3129263,123.9760213
Expert Care MEdical Clinic,10.2844351,123.9692423
Dr Alfredo Simon / City Doctors  med clinic and pharmacy,10.2975699,123.8795033
Kevlo Skin Clinic,10.3009639,123.878107
Int'l Acupuncture and medical Clinic,10.3441351,123.9121982
Chong Hua Medical Mall,10.3098619,123.8895832
Unnamed Facility,10.4246011,123.9923889
Unnamed Facility,9.74541,123.994606
Unnamed Facility,9.75603,123.971619
Unnamed Facility,9.79335,123.98877
Unnamed Facility,9.782269,124.037621
Unnamed Facility,9.79189,124.047676
Bohol Saint Joseph Clinic,9.949828,123.964233
Congressman Natalio Castillo Memorial Hospital,9.8163582,123.8004631
Maribojoc Community Hospital,9.7450415,123.8517785
Dr Joselito Delgado,9.8916005,123.8742833
Dr Estelita Tubal,9.9148494,124.0929999
Unnamed Facility,9.5881697,123.8291107
Unnamed Facility,9.59322,123.846077
Unnamed Facility,9.73925,123.90789
Unnamed Facility,9.719629,123.927437
Unnamed Facility,9.72071,123.978317
De la Paz Barangay Health Center,9.6980943,123.8681012
Unnamed Facility,9.652915,123.8578602
Magpayo Clinic,9.6508368,123.8505523
First Health Panglao - Fairfield (private),9.5845199,123.7608859
Barangay Bahi Health Center,9.6125177,123.9439961
Pangalo Birthing Center,9.5943745,123.7904988
Evardone Medical Clinic,9.6446116,123.853201
Cheonsim Oriental Clinic,9.6315968,123.8768414
Dr Marilyn  Bompat,9.58773,123.7699413
Lao OB-GYN & Ultrasound Clinic,9.6513259,123.8547075
Saint Therese Hospital,8.4807257,123.8042748
Labmyx Laboratory,8.4810403,123.8024422
Go Clinic,8.4817993,123.8049404
Almonte Skin Clinic,8.4816028,123.8051048
Oroquieta Community Hospital,8.4866394,123.8036505
St. Agustine Hospital,8.6160547,123.7162182
Medina General Hospital,8.1908161,124.0240287
Andot Medical Clinic,8.1889462,124.0188692
Lanao del Norte Provincial Hospital,8.0330215,123.7879391
Mayor Hilarion A. Ramiro Sr. Regional and Teaching Hospital,8.1697852,123.8583135
Doctors Community Hospital,8.1440666,123.836386
Unnamed Facility,8.1648059,123.857365
Delbert Jon's Polyclinic,7.9014345,123.7703046
Pinuyak Health Center,7.9118603,123.7491861
Unnamed Facility,7.88278,123.8212493
Mala Salug Health Center,7.85555,123.85161
Barangay Concepcion Health Center,7.920198,123.7200104
Barangay Mapurog Health Center,7.88111,123.84521
Barangay El Salvador Health Center Station,7.9292236,123.7284273
Goso Community Hospital,7.9236,123.77141
Mendoza-Macayan Optical Clinic,7.92393,123.77263
A& M Lying In and Diagnostic Clinic,7.9228193,123.776757
Amit Medical Clinic,7.92673,123.77583
Maranding Community Hospital,7.92294,123.77637
Barangay Donggo-an Health Station,7.9127382,123.7105871
Sultan Naga Dimaporo RHU,7.794943,123.7190866
Dr. Serapio B. Montaner Memorial Hospital,7.5803474,124.0776962
Khalifa District Hospital,6.6489539,124.0667577
Poblacion Health Center,6.5552348,124.0519459
Guerrero Medical Clinic,13.5817158,124.2320771
Dr. A.P Zantua Memorial Hospital,13.586621,124.2396203
Bato Maternity and Children's Hospital,13.6081572,124.3029089
Prieto Diaz Medicare Hospital,13.0445607,124.191438
Dr Pamela Encinares,12.8670031,124.1443146
Barangay 5 Health Station,12.4475026,124.1687013
Barangay 5 Health Station,12.4470747,124.1689379
Unnamed Facility,12.496857,124.283277
Dr Flora  Tamparia,12.4932351,124.2830092
Dr Rizalina Ebdane,12.4944016,124.2824607
Dr Lorna Tan,12.5018884,124.2836883
醫院,12.0711906,124.5685866
Biliran Provincial Hospital,11.5568373,124.3966029
Viga Brgy.  Health Station,11.8081589,124.307759
Dr Medalla,11.5612586,124.3976252
Dr,11.5578375,124.3963649
Unnamed Facility,11.3303312,124.1172833
Kalanggaman Island Medical Facility,11.1148187,124.2528721
EVRMC,11.2534061,124.4740438
Gall Bladder Specialist,11.4684752,124.4738272
Rural Health Unit,11.047658,124.3821938
Rural Health Center,9.8185344,124.4960495
Tugas Health Center,9.7994529,124.4923756
Simeon G. Toribio Memorial Hospital,9.8202153,124.1940026
OPD,10.1311421,124.3185184
DrMA.CLAIRE GRANADA MAROLLANO,9.7666709,124.4936368
Dr Airiene Vanessa Sumaljag -Dormodo,9.8624303,124.5217124
Dr  prisco Aleu Salang,9.8650044,124.5232512
Dr Gillian monillas,10.1499166,124.1555709
Dr Mardy Fortich,9.8195083,124.1931238
Dimiao Rural Health Center,9.6050947,124.1618909
Jojo go,9.6507488,124.3661082
Dr Jean  lim Valencia,9.6082269,124.2010578
Dr Rico Lim /Valencia,9.6090924,124.2061063
Dr Jean Lim/. Valencia,9.6082363,124.2009857
OWWA-MOPH Hospital,8.5716705,124.4671581
BRGY. LUB,8.5301766,124.3542471
Brgy. Tagbalogo BHS,8.4169376,124.3431543
Laguindingan RHU,8.5700653,124.4360837
Tuburan Health Center,8.3748767,124.50461
Pigsag-an Health Center,8.3497086,124.4909286
Tumpagon Health Center,8.330455,124.461355
Taglimao Health Center,8.3918391,124.521962
Health Center Purok 6,8.1873944,124.172032
Tonggo Health Center,8.1851584,124.1825023
Santiago Barangay Health Center,8.2507293,124.244545
Health Center,8.2662537,124.29141
Health Center,8.24409,124.306
Unnamed Facility,8.2558853,124.2692241
Santa Cruz Health Center,8.27242,124.41296
Rogongon Health Center,8.2364992,124.409712
Balo-i Rural Health Unit,8.1151867,124.219677
"Brgy. Aya Aya BHS, Lugait",8.3382897,124.3086573
Salaam Hospital,8.003623,124.2948049
Mindanao Sanitorium and Hospital College,8.2416935,124.2481835
Mapandi Eye & Children's Clinic,8.0080689,124.2877975
Lumbatan Rural Health Unit,7.7843119,124.2545771
Red Cross,7.2214148,124.2437746
Dr. Ramon Pesante Medical and Surgical Clinic,7.1886523,124.5345164
Midsayap Diagnostic Hospital (MDC),7.2091737,124.5376843
Midsayap Community Doctors Hospital,7.2041891,124.5417777
School Clinic,7.1992283,124.5385074
School Clinic,7.1955657,124.52551
School Clinic,7.2105692,124.5114131
United Doctors Hospital,7.2189957,124.2485179
Datu Blah T. Sinsuat District Hospital,7.0198506,124.164685
Maguindanao Provincial Hospital,6.8517729,124.4299819
Baybay Health Center,12.5056392,124.640991
Suremed Diagnostic and Specialty Clinic,12.497931,124.641539
St Gerard Majella balay paanakan,12.4999993,124.6414157
Dr Katryn Tingkingco,12.5718462,125.0154
Dr Danilo Aguilar,12.5691081,125.0153723
Calbayog District Hospital,12.0684598,124.5990443
Suremed Diagnostics,12.0690737,124.5949501
Condeza-Gabon Medical Consultation Clinic,12.01346,124.811889
Dr Liberty Monesit,12.0671355,124.5935833
Dr Eulogio Condeza,12.066002,124.5989042
Dr christine decena apostol,12.0684222,124.5962634
醫院,12.0720319,124.5716109
Municipal Clinic,11.6245474,125.0187727
Day care center,11.6243708,125.0186326
Bluestar,11.7805756,124.8866493
Theracare Therapy Center,11.7696145,124.8827037
DOH TB DOTS Center,11.70998,125.0176831
Samar Doctors Hospital,11.7871349,124.8674932
Jidanao BHS,11.8562909,124.9945011
Dr helsie castillo raquel,11.776554,124.8838034
MGM Clinic,11.2498944,125.0025294
Unnamed Facility,11.2459797,124.750601
Dr. Flores Clinic,11.1097742,125.0192822
ARAW,11.1781966,125.0081102
Health Center,11.300324,124.9531206
Santa Rita Health Center,11.4522968,124.9424117
Hailey's Clinic,11.3008752,124.6903784
LTO Medical,11.3008798,124.685474
LTO Medical,11.3010626,124.6856149
Schistosomiasis Hospital MNCU,11.1556773,124.994824
ACE Medical Center - Tacloban,11.2045944,125.0076565
Our Lady of Refuge Hospital,11.2978708,124.6861285
Dr Glenda Tiu,11.2459432,124.9958879
Dr. Edgar Gasco,11.2446519,124.9972535
Dr Mary Gold Francisco,11.2448014,124.9975702
Balis Doctors Infirmary,11.3220498,124.7381533
Family Friendly Pharmacy and Elises Medical Clinic,11.1911789,124.7820931
Dr Gil Nanquil,11.0783161,124.97261
Unnamed Facility,11.2482189,125.0078095
Dr Ruby Guevarra Orbino,11.2422955,124.7481504
Dr. Gil Nanquil,11.0781775,124.9727212
"The Eye, Ear, Nose, and Throat Medical Clinic",11.2434262,124.9987494
EC Maternity Clinic & Laboratory,11.2430032,124.9990742
St. Camillus Multispecialty Clinic,11.2421931,125.0001035
Dr. E. S. Cariñosa Clinic,11.242172,125.0001001
Toothspa Dental Clinic,11.24207,125.0002471
Dermatology Skin Health Clinic,11.2405567,125.0021899
Paiso Ultrasound& OB-GYN Clinic,11.2397597,125.002935
Divine Word Hospital,11.2411345,125.0007659
CQ and D medical clinic,11.2458673,125.0076796
Acebedo Optical & Eyecare Clinic,11.2421986,125.0010544
St. Claire Clinical And Drug Testing Laboratory,11.2420538,125.0009842
Dr. Nida Salinas-Bebida Dental Clinic,11.2419245,125.0006818
Capoquian Ultrasound Clinic,11.1600569,124.9931379
Rayleen's Polyclinic and Diagnostic Center,11.1558965,124.9945876
Dr. Villamor Clinic,10.752585,125.0063593
Dagami Rural Health Unit,11.0657847,124.9026732
Poblacion Zone II Health Center,10.7894982,124.9367484
Laray,10.7969163,124.9244879
Talisayan Health Center,10.8049272,124.9344328
Andres Bonifacio Health Center,10.8100393,124.9535625
Pinocawan Health Center,10.8007466,124.9521349
Poblacion Zone I Health Center,10.7906725,124.9388573
St. Patrick Polyclinic,11.0052593,124.6082741
Burauen District Hospital,10.9793423,124.8889983
Ormoc City Social Hygiene Clinic,11.0138529,124.6037802
Divine Rays diagostic and medical supplies,11.0202352,124.6052371
Dr Prima Glenda Aranaydo,10.9149756,124.6968845
Dr Arnulfo Reas,11.0046751,124.6062806
Dr Ingrid Castro,11.0087681,124.6091887
Ormoc Doctors Hospital,11.0047718,124.6117738
Baybay kids Clinic,10.6769224,124.8006612
Dr Julius abueva,10.7438248,125.0130512
DR OFELIA ABSIN,10.7519135,125.0074745
Borneo Uy Clinic,10.6769689,124.8002534
Peñaranda Diagnostic Laboratory,11.0233205,124.6031998
Lyn's Birthing Clinic & Paanakan,11.0080029,124.600876
Maasin,10.429416,124.7487489
Matalom Community Hospital,10.2771042,124.7839778
Corompido hospital,10.3859655,124.983848
Barangay Liberty Health Center,10.3923935,124.7635476
Villaflor's clinic,10.374812,124.7507811
Hilongos Rural Health Unit Ⅰ,10.3715692,124.7483268
Klinika Zamoras,10.3708926,124.7506105
Dr Milagros Gabisan Lelis,10.3759863,124.7515582
Dr Ma Luz Sumabong,10.5012379,124.7465647
Bontoc RHU,10.3538468,124.9703119
Consuelo K.Tan medical center,10.3834175,124.9788958
University Clinic,10.3916111,124.9792689
South Dental Clinic,10.3844871,124.9823054
Infinity Derma Clinic,10.4165582,124.9938595
Christ The Healer,10.3891291,124.9834089
Macrohon Health Center,10.0771062,124.9398408
Maternity,10.1334985,124.8435891
Clinic for Kids,10.1337444,124.842955
Dr Macario Dajao,10.1333995,124.8451065
Talisayan District Hospital,8.9968685,124.883887
School Clinic,8.4750425,124.6231854
Calaanan Medical Clinic,8.4618771,124.6054687
Nazareth Health Center,8.4692682,124.6480459
Lumbia Health Center,8.4018716,124.5950191
Tibasak Health Center,8.4498699,124.6398533
ARC Kidney Care & Dialysis Center,8.4892801,124.638065
Unnamed Facility,8.6437301,124.8298571
Northern Mindanao Cancer Detection Center,8.486232,124.634839
Bone & Skin Center,8.4832728,124.636049
Sta. Ana BHS,8.5374526,124.800061
"Brgy. Poblacion BHS, Tagoloan",8.5388982,124.7487483
Jasaan RHU,8.6516972,124.7541207
Lagonglong RHU,8.8064272,124.7879717
Maxicare Primary Care Clinic,8.4575052,124.6243542
Dansolihon Health Center,8.3087,124.58329
Tignapoloan Health Center,8.2525879,124.5709635
Pagalungan Health Center,8.3981901,124.5542559
Talakag Health Center,8.2323617,124.6019905
San Isidro BHS,8.2790476,124.8055907
San Isidro Old BHS,8.2959609,124.8028929
Libona RHU,8.3339298,124.7416246
San Miguel BHS,8.3890476,124.8348951
"Brgy. Puntian, Sumilao BHS",8.2789072,124.9013963
Sumilao RHU,8.3255475,124.9770631
Wao District Hospital,7.6381725,124.7220806
Don Carlos RHU,7.6813784,124.9939714
Old Nongnongan BHS,7.7151072,124.9072744
Kiharong BHS,7.8580492,124.9918037
Kalilangan RHU,7.7396213,124.7440338
Pangantucan RHU,7.8285676,124.8274726
Alvarez Building,7.6357738,124.7255897
Gannaban Clinic,7.6415243,124.7267181
Pangantucan Medical Hospital,7.8305393,124.8403063
Kabacan Polymedic Cooperative Hospital,7.1059488,124.8318474
Mindanao Doctors Hospital and Cancer Center Incorporated,7.1025313,124.8465701
St. Michael Hospital,7.1066137,124.8279528
M'lang Doctors,6.9460712,124.8845322
Romualdez Katiku Community Hospital,6.7566677,124.7233121
Rural Health Unit of Datu Paglas,6.7439587,124.8685192
Sultan Kudarat Doctor's Hospital,6.6864224,124.674635
Purok 4 Barangay Health Station,6.6940154,124.6796129
Cabaluna Surgical Center,6.6933198,124.6715668
Lu Clinic and Hospital,6.6896676,124.6811814
Tacurong City Birthing Clinic,6.6936132,124.6750885
Birhen sa Regla Medical Clinic and Hospital,6.7935295,124.8937543
Sarillo Medical & Diagnostic Center,6.8211478,124.8940426
Rogelio M. Garcia Memorial Hospital,6.3284472,124.9543748
Lake Sebu Community Health Care Complex,6.2287045,124.7189328
TB DOTS,6.2284331,124.7194286
Animal Bite Treatment Center (ABTC),6.228537,124.7191562
MMC Thyroid Center,6.2476103,124.8098716
Lamlahak Barngay Health Center,6.205606,124.6954446
Takunel Barangay Health Center,6.2211175,124.6849136
Moorehouse Hospital,6.2468882,124.8101835
Tomines lying in,6.3721521,124.7476958
Javelosa Hospital,6.3743401,124.7494258
Paraiso Barangay Health Station,6.4804182,124.8132532
Assumption Barangay Health Station,6.4459659,124.8356643
PSHS-SRC School Clinic,6.4894292,124.8167445
Canieso Health Care Center,6.4911221,124.8449759
Can-Avid Municipal Clinic,11.9988994,125.4493394
Can-Avid Provincial Hospital,11.9988536,125.4492656
Unnamed Facility,12.0369289,125.483523
Unnamed Facility,12.0376319,125.4825412
ARTECHE DISTRICT HOSPITAL,12.2648166,125.3729535
Gamay Rural Health Clinic,12.3850789,125.2969458
Gamay General Hospital,12.3856475,125.3026129
Hinolaso Health Center,12.0768816,125.2949191
Cogon Lalawigan Health Center,11.5897741,125.4701462
Borongan Doctors Hospital,11.6111448,125.4329647
Health Center,11.5882972,125.447918
Barangay Health Station,11.6857153,125.0442598
Rural Health Unit,11.701395,125.0661566
Unnamed Facility,11.1415441,125.302334
Unnamed Facility,11.1091803,125.386467
Hinunangan Community Hospital,10.4011564,125.1922855
Rural Health Center,10.3950158,125.1993771
Alfredo M. Lagumbay Medical Clinic,10.3504555,125.2516892
Santo Domingo Family Clinic/ DR MARY DIANE CARLA  MODINA,10.3886505,125.1998337
